purchase_id,customer_id,product_id,purchase_date,quantity,total_amount
8112,2153,1296,2024-01-28,6,521.46
18896,6782,582,2024-05-01,7,366.52
11303,9213,802,2024-02-27,3,298.92
12166,7267,203,2024-05-27,5,279.25
19107,5255,73,2024-05-01,10,447.7
7049,8551,559,2024-06-06,6,108.54
192,5477,386,2024-05-09,4,193.36
7408,4934,259,2024-05-06,5,377.45
9305,8572,1618,2024-03-17,4,334.24
13441,5678,1109,2024-01-21,1,68.38
2156,8445,1768,2024-03-09,1,12.48
6981,9387,914,2024-05-10,10,664.3
2850,939,1660,2024-06-15,4,204.92
18323,922,626,2024-02-28,10,222.8
11977,8801,1757,2024-03-05,8,602.96
12668,6680,406,2024-01-31,5,390.3
1871,8730,1234,2024-02-14,3,71.46
13220,2107,1459,2024-04-23,8,772.0
75,1827,884,2024-04-18,6,466.2
14524,1675,1548,2024-06-02,6,239.82
11604,6967,1605,2024-05-18,2,179.04
11330,1144,1208,2024-03-21,6,65.58
9079,2576,1264,2024-05-08,3,263.94
4569,2508,1025,2024-05-31,9,401.94
16379,5016,433,2024-04-01,8,306.56
14212,1062,1164,2024-02-28,5,268.95
18113,8636,1119,2024-05-07,7,301.98
12977,8346,1495,2024-05-07,6,395.7
4338,7593,1405,2024-03-02,7,215.53
15243,5308,1870,2024-01-01,5,479.35
14820,3438,1355,2024-03-20,9,672.66
3522,1927,1829,2024-05-07,8,657.6
2494,8553,822,2024-04-30,8,755.44
826,4050,1119,2024-04-25,7,301.98
3477,7251,371,2024-02-22,2,139.78
7439,8950,1133,2024-01-28,9,268.47
9044,3631,257,2024-04-17,7,624.4
13681,1983,1890,2024-06-20,6,134.34
17868,2735,1117,2024-01-18,7,621.46
19980,3578,972,2024-01-30,6,593.4
8994,8237,1010,2024-02-10,2,54.02
2111,3523,1467,2024-01-09,7,544.25
4018,149,212,2024-06-10,5,298.55
2836,324,656,2024-01-27,6,457.5
9069,6849,1512,2024-02-06,9,334.8
13315,261,323,2024-02-20,7,413.7
9042,893,1943,2024-05-03,5,170.8
18115,9397,349,2024-01-17,10,606.8
13720,5483,1470,2024-02-18,2,86.48
19393,5661,958,2024-04-17,4,366.84
4934,201,486,2024-05-22,6,515.64
16204,6604,1608,2024-06-08,5,203.95
8640,2630,1134,2024-03-25,3,52.77
16492,4689,771,2024-06-20,10,482.3
16460,7459,540,2024-01-26,9,507.6
11492,1583,1511,2024-01-17,3,55.59
7887,3903,1429,2024-02-27,4,276.76
18466,178,1896,2024-02-07,7,335.86
9983,9011,1785,2024-05-09,7,543.27
11537,5738,1180,2024-05-11,5,435.0
6090,7841,1727,2024-05-01,6,312.18
8858,1391,104,2024-05-28,1,71.26
12423,8718,1009,2024-04-02,8,302.24
5803,4071,1671,2024-02-22,7,625.66
997,4131,1108,2024-06-20,6,379.2
17632,7052,1864,2024-02-11,5,236.2
11075,7120,1824,2024-02-10,2,138.12
4419,8590,826,2024-02-07,1,18.54
14276,9271,1968,2024-05-04,6,436.38
4764,4449,17,2024-01-13,6,239.28
5317,3380,1959,2024-01-28,3,82.17
5437,5321,1618,2024-02-17,6,501.36
6206,4946,293,2024-03-25,1,58.8
6124,1332,1697,2024-03-03,8,90.72
19977,2813,1019,2024-05-11,7,129.29
9638,4866,125,2024-06-10,7,290.85
4822,1209,783,2024-06-14,3,132.84
2902,9010,138,2024-01-27,2,185.74
7106,6772,894,2024-02-14,4,85.96
14012,8217,1416,2024-04-16,3,61.95
8917,33,1590,2024-03-02,10,925.6
4823,4071,1824,2024-03-05,10,690.6
12537,5513,1156,2024-05-21,3,234.69
9101,9018,1099,2024-05-20,6,115.86
4460,2572,410,2024-05-27,3,200.52
15507,62,325,2024-01-01,2,44.78
12370,7878,1330,2024-04-06,7,594.16
16864,5366,1599,2024-03-29,2,195.2
19199,970,1520,2024-05-07,9,796.95
13891,7006,1132,2024-03-22,1,52.46
9980,576,673,2024-01-16,7,658.98
11718,810,1341,2024-06-10,6,547.38
10154,7730,1661,2024-02-25,6,288.6
19572,7324,1946,2024-04-10,8,92.48
14791,9791,492,2024-03-15,6,170.46
12835,6381,527,2024-03-03,6,285.36
18916,2357,20,2024-03-19,5,311.5
8223,659,1792,2024-03-06,8,388.48
4833,9765,209,2024-03-07,4,397.84
10486,856,1885,2024-05-14,7,170.1
600,2539,110,2024-05-12,5,414.5
22,8840,603,2024-01-26,9,703.26
19844,7872,1062,2024-05-06,7,544.88
7774,7891,664,2024-06-21,1,16.41
4204,4307,656,2024-01-27,10,762.5
10801,987,1186,2024-04-19,5,212.65
2574,9179,1790,2024-01-25,3,87.6
9383,8848,923,2024-02-29,10,408.2
11150,5881,1878,2024-03-23,4,366.28
11486,3286,1495,2024-06-17,6,395.7
7052,2096,394,2024-04-18,1,81.19
7838,6768,945,2024-03-18,1,63.54
18789,469,1879,2024-05-30,7,255.78
10728,5239,1229,2024-02-11,10,343.2
15451,2181,1039,2024-01-17,7,467.74
3568,4908,629,2024-01-30,3,201.57
4152,3522,325,2024-04-07,10,223.9
12114,1228,138,2024-05-01,10,928.7
5373,4208,1151,2024-06-04,9,731.43
3040,4624,590,2024-04-06,9,826.74
10017,3291,126,2024-03-01,2,46.48
17049,2596,1025,2024-01-26,7,312.62
9544,4946,254,2024-05-16,9,388.62
10042,146,717,2024-05-24,4,293.72
1574,6005,174,2024-01-20,5,270.4
8347,2264,1774,2024-05-11,6,262.44
302,3597,1379,2024-02-28,5,276.8
14861,4546,1546,2024-06-21,10,291.8
5239,9852,1559,2024-03-03,4,166.12
10630,9905,778,2024-05-04,4,362.04
5168,49,999,2024-01-13,8,610.16
5885,8145,1253,2024-02-02,2,66.84
18886,3847,86,2024-01-10,1,46.45
16609,476,236,2024-04-23,7,154.21
12734,9931,466,2024-04-04,4,158.76
7405,7505,1197,2024-04-14,3,211.47
7911,3269,676,2024-03-13,8,796.8
7446,7432,1343,2024-02-24,9,105.66
7835,2338,280,2024-03-20,4,234.96
9255,1932,521,2024-04-30,9,323.46
17379,9970,1017,2024-03-04,2,190.4
18993,4548,1873,2024-03-23,10,131.4
1167,9726,755,2024-06-06,5,391.65
7116,4032,492,2024-01-19,6,170.46
8938,4920,637,2024-04-03,10,761.5
861,8248,762,2024-02-20,5,401.4
7469,4559,527,2024-01-15,7,332.92
3811,3191,1779,2024-05-17,9,122.67
10626,4530,867,2024-03-23,2,57.16
17080,1137,1460,2024-05-26,2,30.02
2093,1286,574,2024-05-25,10,187.5
9471,6706,1661,2024-01-21,1,48.1
3637,7103,101,2024-06-10,2,109.24
11489,8216,1502,2024-04-26,4,53.04
6179,6173,270,2024-01-31,7,530.25
7447,82,1058,2024-03-20,9,156.51
12491,3980,794,2024-03-09,6,546.72
4804,2057,1774,2024-01-18,10,437.4
4886,1944,335,2024-01-27,9,786.78
8542,5761,1849,2024-01-20,6,250.32
19119,4330,1764,2024-02-12,2,146.68
7748,9867,1511,2024-05-27,5,92.65
11916,807,1666,2024-06-13,4,289.16
17792,898,1345,2024-05-12,1,92.06
5712,2817,1755,2024-02-03,1,77.45
11800,2505,1486,2024-01-11,6,158.58
17523,3274,611,2024-02-14,3,91.59
9979,3632,1484,2024-02-26,4,283.32
4395,4026,707,2024-05-04,6,64.26
5507,8898,1211,2024-02-29,7,83.23
2628,9469,984,2024-02-03,3,279.9
12499,5061,1858,2024-05-23,7,102.48
17947,4765,423,2024-02-10,5,337.75
3648,5042,143,2024-05-06,8,144.48
18662,5881,1502,2024-04-26,10,132.6
15000,4847,1692,2024-05-21,7,265.79
15340,6027,663,2024-03-06,7,320.32
4380,6023,1916,2024-03-14,3,174.51
1524,7762,484,2024-04-28,3,92.07
11847,2923,165,2024-01-21,9,672.48
955,1707,1494,2024-01-09,2,85.0
9394,6970,1161,2024-03-30,1,49.3
19465,7097,1627,2024-01-06,1,79.49
6419,5151,1109,2024-03-11,4,273.52
17207,7211,643,2024-06-10,10,183.3
10301,144,595,2024-03-12,4,69.52
9098,605,264,2024-02-08,3,102.66
824,605,1957,2024-05-20,6,462.48
5685,8833,2000,2024-03-14,5,132.65
19224,2278,1417,2024-01-18,7,339.64
10451,5182,1310,2024-03-28,10,983.5
14978,8753,1083,2024-06-13,3,258.81
17750,3081,389,2024-03-27,5,499.35
7165,6686,433,2024-02-09,4,153.28
17775,1928,615,2024-01-04,4,165.44
6996,3385,1757,2024-01-13,2,150.74
4830,9887,1975,2024-04-16,5,293.1
11073,471,821,2024-03-26,2,159.2
4073,619,868,2024-05-24,1,65.07
12974,6900,928,2024-02-13,3,70.14
7459,9277,50,2024-03-24,1,98.64
14562,6870,1915,2024-01-25,6,175.8
11648,6115,1973,2024-05-15,10,624.0
7403,6967,1539,2024-05-08,5,309.7
18739,5093,802,2024-06-17,3,298.92
14045,6252,1975,2024-04-15,1,58.62
3043,8428,1425,2024-06-06,8,536.08
1599,6321,1404,2024-05-31,4,109.8
15290,2490,737,2024-05-23,7,558.88
13328,9582,176,2024-03-03,2,100.02
10375,8010,1118,2024-04-16,7,354.48
11191,131,409,2024-02-16,4,163.48
8381,2282,488,2024-01-25,6,398.16
7983,1360,830,2024-02-12,4,307.52
1709,4122,1968,2024-04-03,3,218.19
18767,1658,1724,2024-02-01,9,889.92
16703,3709,1892,2024-06-22,2,113.48
6774,716,1871,2024-01-07,1,37.69
5827,1004,737,2024-02-04,2,159.68
7061,9240,1102,2024-05-21,2,99.52
18854,5916,123,2024-02-12,1,91.46
16494,1963,1431,2024-03-11,2,58.34
3264,4891,1735,2024-02-07,7,602.07
12795,9357,844,2024-05-13,5,293.2
17372,3682,1374,2024-04-26,7,87.78
8690,9377,1701,2024-01-20,10,619.1
11010,735,1868,2024-01-05,5,309.6
11914,7555,1550,2024-03-23,6,340.2
936,6303,1503,2024-01-15,4,84.64
6780,1072,369,2024-02-01,8,625.6
18023,2663,1293,2024-06-05,5,84.2
16392,8716,1860,2024-01-21,9,260.28
10954,4184,1494,2024-01-19,5,212.5
5466,6721,405,2024-03-29,7,287.49
8884,894,576,2024-04-21,5,202.15
18921,9868,1767,2024-03-30,4,57.72
17007,6991,625,2024-01-06,9,125.37
9374,1130,441,2024-06-22,6,578.94
8434,3858,1640,2024-01-16,4,62.36
7884,2305,1501,2024-01-06,7,292.95
15736,8079,503,2024-01-01,5,387.85
19169,7271,288,2024-06-21,3,223.02
9561,2568,1565,2024-04-15,2,68.94
3728,4514,1480,2024-02-03,1,49.91
4968,2830,597,2024-01-20,9,556.38
13352,4817,1164,2024-03-30,7,376.53
14756,6045,5,2024-06-17,2,59.92
11355,1595,1933,2024-01-29,7,556.71
4495,9083,736,2024-01-23,9,195.66
2667,5009,108,2024-02-27,3,273.06
2004,1226,1283,2024-06-21,1,79.41
3015,5955,303,2024-03-10,5,182.95
4085,2560,649,2024-04-24,10,298.1
17906,6105,1945,2024-02-19,7,506.03
2499,7387,223,2024-04-17,2,171.98
9313,5106,608,2024-03-16,5,98.25
15929,271,16,2024-03-16,3,31.26
18187,3847,1772,2024-02-01,9,162.9
12855,836,856,2024-03-04,8,795.92
8916,2977,951,2024-02-21,6,572.7
6399,4499,537,2024-03-17,8,433.44
16463,7969,1382,2024-05-12,8,338.88
4554,9503,1832,2024-03-06,6,349.44
1344,6506,1331,2024-05-30,3,237.75
12872,4274,1236,2024-03-10,2,100.14
9350,6429,1189,2024-05-14,6,377.4
14852,8952,1337,2024-01-01,9,160.02
7640,621,779,2024-03-29,2,193.28
12605,3141,579,2024-05-18,4,269.8
19098,7216,276,2024-06-03,4,102.04
9182,8665,1467,2024-05-20,4,311.0
10452,6569,1500,2024-01-20,1,59.5
9027,6168,522,2024-01-19,6,303.18
12218,1408,5,2024-04-02,4,119.84
15542,4146,1898,2024-03-13,9,389.97
15605,1049,884,2024-02-05,5,388.5
8324,6369,26,2024-04-05,10,900.4
14979,6878,1887,2024-02-16,10,969.5
10409,5280,1456,2024-03-12,4,76.64
6988,3847,1501,2024-01-08,9,376.65
8068,2890,1957,2024-04-30,2,154.16
6516,9491,447,2024-06-08,6,64.8
16596,6765,659,2024-05-19,1,30.9
18254,5226,520,2024-01-15,4,387.64
11925,9321,659,2024-05-14,6,185.4
258,4805,924,2024-06-09,4,102.6
4125,7484,1242,2024-05-20,7,697.48
15491,5091,946,2024-02-15,8,187.04
17538,9554,1330,2024-05-28,1,84.88
12237,7258,1161,2024-03-03,2,98.6
11354,5686,423,2024-05-27,4,270.2
11255,6035,1549,2024-05-10,7,98.98
2058,7757,1825,2024-06-04,8,458.56
8026,5867,651,2024-04-09,5,142.25
18048,1493,201,2024-01-20,2,182.8
1776,8718,951,2024-06-12,5,477.25
10903,4654,1305,2024-05-20,8,561.6
4112,8966,1337,2024-06-05,5,88.9
7529,1461,1058,2024-03-05,7,121.73
8170,5328,175,2024-02-05,6,557.94
8299,6640,117,2024-05-22,4,289.36
7854,7120,700,2024-04-22,7,169.54
3545,6522,301,2024-03-03,2,111.02
2021,7790,1627,2024-01-19,9,715.41
4894,5700,1417,2024-03-21,6,291.12
4396,8535,505,2024-06-11,5,57.25
18805,9205,129,2024-01-17,3,232.05
9555,1286,393,2024-06-03,4,92.96
4753,4512,276,2024-02-10,9,229.59
2568,5673,571,2024-05-04,3,60.42
2592,2751,930,2024-04-19,2,126.62
3090,1875,768,2024-02-26,2,61.88
19009,1615,1809,2024-01-26,5,89.65
7084,6685,1735,2024-04-27,4,344.04
13583,7186,651,2024-06-06,7,199.15
10792,2979,822,2024-03-14,1,94.43
14013,7274,1336,2024-01-20,1,58.25
1464,148,1253,2024-02-18,8,267.36
4058,4297,762,2024-05-29,3,240.84
10029,7260,1458,2024-02-03,6,377.88
16135,3110,1965,2024-05-09,5,327.4
11484,1723,1379,2024-06-13,4,221.44
9294,5075,1649,2024-06-19,3,236.13
18975,5571,865,2024-03-10,1,81.57
9409,2184,1083,2024-06-07,10,862.7
13256,45,396,2024-02-21,3,182.55
8730,7922,1229,2024-03-25,7,240.24
15041,6991,1829,2024-03-15,3,246.6
11522,6805,1739,2024-05-08,3,174.9
6143,9699,1788,2024-04-05,6,474.6
13121,5997,1424,2024-03-10,3,279.69
16496,1595,649,2024-03-28,1,29.81
17886,1387,1732,2024-01-09,1,39.43
8803,131,1292,2024-01-04,9,711.72
12831,255,786,2024-05-19,9,379.26
12541,4632,469,2024-05-07,1,89.62
16991,3178,516,2024-06-07,7,597.59
3168,9316,1829,2024-04-09,7,575.4
19111,1530,155,2024-06-18,8,194.24
10812,9338,1014,2024-04-16,9,541.08
12624,5835,887,2024-05-30,9,856.89
14341,9802,1972,2024-04-23,4,191.0
7284,7149,1971,2024-06-22,3,252.99
16131,9828,541,2024-04-17,7,421.54
10602,9662,1608,2024-06-19,7,285.53
9283,2215,554,2024-05-17,4,49.96
17825,9679,588,2024-04-28,3,37.8
19949,2989,1411,2024-03-18,9,547.02
4533,215,1798,2024-02-21,1,34.64
10863,598,484,2024-03-14,1,30.69
13965,4417,1813,2024-06-04,4,361.64
3047,2187,1310,2024-02-17,10,983.5
5771,1879,1010,2024-03-11,1,27.01
17572,8438,1774,2024-01-15,9,393.66
12172,6687,1850,2024-01-07,5,144.3
16641,2644,1321,2024-03-01,7,451.85
11370,4114,1762,2024-04-11,4,224.0
4521,6863,1997,2024-04-25,6,342.24
2835,5118,1964,2024-03-16,3,263.37
10238,2733,611,2024-03-05,2,61.06
13935,9476,576,2024-02-22,7,283.01
14038,5577,31,2024-01-17,7,308.14
15653,6383,1153,2024-02-24,3,51.78
16698,9887,667,2024-03-20,2,90.7
8630,1570,1119,2024-04-09,10,431.4
5387,5719,630,2024-05-03,8,751.92
8961,3848,1064,2024-06-07,7,292.11
9908,1902,1082,2024-04-05,8,394.64
14130,603,960,2024-01-16,3,160.53
3710,5142,36,2024-04-09,5,81.75
6168,5407,1780,2024-05-13,2,101.7
13526,9403,1203,2024-05-26,10,487.5
8142,2561,729,2024-05-10,10,216.8
8982,2763,1499,2024-04-15,4,115.48
5964,4918,613,2024-02-10,10,769.0
6365,6838,1034,2024-05-08,10,393.3
14098,3738,1042,2024-01-30,3,249.78
6784,3943,20,2024-01-04,7,436.1
16907,8775,1692,2024-01-03,9,341.73
3075,284,996,2024-01-31,6,238.44
9574,4797,268,2024-01-03,2,185.58
14905,7393,1621,2024-02-19,4,391.12
16717,4506,1534,2024-02-05,4,226.68
6403,1592,808,2024-06-10,9,343.71
6139,8054,1545,2024-01-22,5,261.7
3700,3289,488,2024-01-02,8,530.88
12306,5361,725,2024-04-06,5,54.2
19058,6091,223,2024-06-02,3,257.97
5129,1737,1328,2024-06-14,4,227.92
10579,2869,349,2024-02-07,6,364.08
10013,8337,1102,2024-05-16,3,149.28
8573,5480,1064,2024-05-12,6,250.38
429,6121,1502,2024-02-07,8,106.08
18148,6643,164,2024-01-23,10,457.0
18862,1518,924,2024-06-18,1,25.65
10887,3546,1425,2024-03-14,10,670.1
17939,2486,165,2024-02-29,5,373.6
7922,7789,836,2024-02-15,3,157.2
4784,5752,1345,2024-01-21,3,276.18
19166,2354,1626,2024-06-11,8,794.0
11018,7239,14,2024-05-10,1,65.27
12724,8390,1383,2024-03-23,5,225.5
10203,8509,625,2024-02-07,7,97.51
16458,465,1312,2024-02-09,7,689.15
3082,5954,41,2024-04-13,10,605.7
2855,8764,1818,2024-05-23,3,178.32
19137,9538,752,2024-04-04,2,48.74
3821,6423,1115,2024-03-29,3,154.14
8930,6643,1621,2024-06-15,2,195.56
4920,6881,1280,2024-05-29,2,165.9
16442,8018,1573,2024-04-02,2,48.3
12117,9715,527,2024-05-05,6,285.36
14699,3480,1501,2024-01-08,2,83.7
18128,410,1441,2024-01-21,2,158.32
5630,5110,1870,2024-04-10,10,958.7
13725,3835,144,2024-06-17,10,818.1
707,6243,1760,2024-05-02,9,411.93
7365,8100,369,2024-06-13,10,782.0
16248,7730,126,2024-06-04,6,139.44
9446,318,600,2024-03-02,6,109.38
19360,177,923,2024-03-23,5,204.1
5717,1112,1388,2024-06-15,6,431.82
5402,3119,848,2024-03-17,10,386.2
9293,8358,758,2024-03-16,3,227.85
8005,1809,626,2024-02-13,4,89.12
8474,1049,426,2024-04-28,6,250.74
14581,5027,1410,2024-01-12,3,295.92
15891,4265,1422,2024-04-11,7,349.16
18830,4678,413,2024-04-02,2,169.68
2671,4581,1467,2024-02-25,3,233.25
12113,6993,1640,2024-03-01,10,155.9
19184,9451,347,2024-03-26,5,108.0
12477,1280,1878,2024-02-08,6,549.42
5116,286,1498,2024-03-31,2,101.7
917,7215,467,2024-03-04,1,66.04
18040,3544,226,2024-05-03,4,287.52
18997,2699,208,2024-01-24,9,526.77
8143,3682,1117,2024-04-01,8,710.24
3055,3807,1528,2024-06-01,2,197.06
19806,8625,1850,2024-05-26,3,86.58
2346,709,1784,2024-03-20,10,924.6
8773,1154,667,2024-01-20,3,136.05
16648,8703,1205,2024-06-07,3,219.75
17246,6825,1007,2024-01-12,4,64.24
17023,7759,1552,2024-03-25,1,16.47
16812,3640,767,2024-01-14,9,212.49
8575,1510,1930,2024-03-06,1,74.9
10943,2678,514,2024-01-06,8,297.12
18657,1460,230,2024-03-19,7,258.58
16233,7216,1475,2024-06-06,7,634.27
13755,9003,1476,2024-05-02,1,58.7
16699,198,1309,2024-01-14,9,399.24
13961,3870,772,2024-05-19,8,731.76
12575,6927,1225,2024-01-28,7,420.0
4067,8884,274,2024-01-03,3,190.2
15429,3274,198,2024-04-08,6,140.7
17145,6124,947,2024-04-30,6,270.66
19504,9282,117,2024-04-20,4,289.36
12084,1896,248,2024-02-27,3,42.39
9849,6167,333,2024-01-23,2,198.44
3632,8805,1958,2024-05-06,8,582.0
13718,6602,1441,2024-04-14,4,316.64
1482,7899,1706,2024-05-11,7,139.51
16381,273,936,2024-05-25,6,313.86
4772,8475,960,2024-03-15,2,107.02
1557,8747,141,2024-01-18,9,583.74
1855,6347,1268,2024-06-11,9,660.24
12679,1536,1742,2024-01-29,2,78.56
2242,6832,1032,2024-01-12,5,100.3
5011,2719,1785,2024-01-31,2,155.22
4631,4114,773,2024-04-16,10,845.3
8224,8588,622,2024-02-14,8,716.24
5022,5014,1667,2024-04-26,3,207.36
19040,582,559,2024-05-10,10,180.9
10957,3456,1412,2024-06-18,1,61.94
13903,2697,833,2024-03-26,2,196.08
15008,6912,1275,2024-03-25,9,375.48
379,3129,693,2024-04-17,3,103.35
13940,7757,1427,2024-04-10,10,116.3
17415,3340,426,2024-01-14,1,41.79
10567,5467,1809,2024-03-03,9,161.37
13229,5034,1944,2024-05-03,8,360.08
18476,2331,710,2024-05-07,3,88.68
10386,3129,1036,2024-05-15,9,577.26
4692,1924,736,2024-01-28,4,86.96
14726,8482,1328,2024-06-10,8,455.84
11776,8675,143,2024-02-20,6,108.36
13597,3273,239,2024-05-06,7,456.05
12614,7033,1941,2024-05-06,7,86.73
18952,406,332,2024-05-17,10,739.3
3230,3966,1660,2024-04-10,9,461.07
1240,4132,1623,2024-04-26,7,605.92
8254,8039,1555,2024-02-16,8,612.4
6184,8603,1962,2024-06-23,1,77.79
831,5467,687,2024-03-18,7,145.25
2147,3193,268,2024-03-14,3,278.37
18894,5085,1482,2024-05-25,10,827.0
5143,504,232,2024-01-16,3,270.69
12380,5935,1151,2024-05-13,3,243.81
11894,9701,81,2024-03-03,4,54.96
19716,6047,1971,2024-01-21,10,843.3
15563,3420,1328,2024-01-25,3,170.94
2753,3043,396,2024-01-01,2,121.7
4941,2863,1195,2024-05-11,2,25.62
3436,3632,1692,2024-02-02,9,341.73
10779,5542,1919,2024-01-30,6,149.4
10402,4139,285,2024-04-25,10,487.8
5820,1499,389,2024-06-05,2,199.74
15017,2871,1735,2024-06-05,6,516.06
9915,79,1263,2024-04-09,7,580.23
11839,8403,985,2024-02-13,2,63.06
8496,8062,290,2024-03-02,7,478.66
507,6951,122,2024-04-16,1,50.27
6597,6580,1389,2024-05-21,5,84.85
18303,5143,1068,2024-05-29,7,275.45
15142,2775,986,2024-05-05,9,525.6
14870,4210,1843,2024-03-19,8,215.2
6493,6337,1577,2024-05-26,9,369.0
18678,3902,667,2024-02-27,2,90.7
1876,5192,1809,2024-04-12,6,107.58
19114,7664,1573,2024-05-07,1,24.15
8035,3251,154,2024-06-20,7,347.9
3330,708,692,2024-04-18,2,182.76
10518,6431,1587,2024-03-27,9,390.06
12209,4492,278,2024-03-06,9,547.92
7930,5844,1530,2024-02-26,6,554.94
4498,8166,597,2024-04-14,10,618.2
5727,4307,656,2024-02-09,6,457.5
13677,777,514,2024-01-29,1,37.14
9702,7501,455,2024-04-26,4,137.08
13638,7015,1713,2024-04-20,8,500.96
10651,9010,1284,2024-02-04,4,312.44
2510,2952,1017,2024-04-15,2,190.4
1943,2285,1555,2024-06-12,1,76.55
19556,5940,425,2024-01-08,4,355.28
14973,3027,907,2024-06-21,8,512.08
12219,4735,657,2024-02-25,2,120.92
1723,7052,1383,2024-02-03,5,225.5
12852,3042,1517,2024-01-31,1,45.71
6444,1922,1959,2024-04-25,4,109.56
7599,1641,674,2024-05-29,3,94.02
13603,7430,482,2024-02-27,10,698.7
411,3091,738,2024-06-16,2,114.98
14043,2359,1776,2024-06-23,2,97.72
16741,8615,1982,2024-06-08,1,69.77
12670,4880,1667,2024-04-28,6,414.72
18478,5249,187,2024-02-24,8,122.16
16926,4882,452,2024-04-18,7,260.54
7243,3410,1188,2024-06-08,2,143.94
18616,2326,1443,2024-02-28,4,337.44
9740,4806,1417,2024-06-11,10,485.2
2898,6844,725,2024-01-07,5,54.2
4276,3912,433,2024-06-17,2,76.64
17485,3231,1441,2024-01-07,10,791.6
8837,6753,1720,2024-05-30,8,556.16
12972,5143,1890,2024-06-04,6,134.34
13643,4131,1550,2024-03-30,10,567.0
3776,9323,20,2024-02-26,6,373.8
3026,1563,285,2024-02-14,8,390.24
3422,783,1346,2024-02-18,10,808.4
17700,2171,356,2024-04-06,7,502.67
17221,6611,793,2024-03-03,9,667.44
4777,9240,1893,2024-05-28,8,282.96
16348,2724,1833,2024-04-12,10,474.3
16069,2559,1054,2024-03-01,5,436.2
18343,987,288,2024-02-02,4,297.36
4716,4789,1190,2024-02-22,4,178.2
18465,290,1138,2024-04-22,4,173.28
4160,6550,1697,2024-02-09,10,113.4
8202,5076,1999,2024-06-23,6,308.1
10576,6122,1143,2024-02-14,4,170.36
16604,2091,547,2024-05-17,5,78.2
19206,4751,1203,2024-04-10,6,292.5
5255,7390,904,2024-05-25,7,574.42
2228,541,1762,2024-05-08,8,448.0
2329,5439,680,2024-01-16,10,475.0
14218,2106,264,2024-06-01,8,273.76
12889,4910,318,2024-04-02,7,646.24
2842,1742,187,2024-03-29,4,61.08
1624,3561,1048,2024-01-15,5,219.3
7132,2333,1825,2024-04-16,6,343.92
9964,9489,469,2024-06-16,9,806.58
1803,7014,987,2024-03-25,2,164.92
5001,2271,2000,2024-06-21,4,106.12
19521,719,1742,2024-04-12,1,39.28
2662,7725,651,2024-01-01,6,170.7
19579,215,637,2024-02-29,9,685.35
4103,6285,1868,2024-04-23,7,433.44
12258,3490,1282,2024-03-21,9,869.67
19236,8996,394,2024-05-28,6,487.14
15932,4504,451,2024-03-30,4,207.52
14661,1154,856,2024-01-26,1,99.49
765,3769,1499,2024-06-13,4,115.48
16481,4820,738,2024-02-10,1,57.49
921,743,1688,2024-02-05,5,123.45
11378,4152,447,2024-03-16,6,64.8
2466,3324,1745,2024-01-01,9,186.57
4109,2027,578,2024-05-03,2,46.88
9107,8524,1484,2024-01-27,6,424.98
19245,6660,252,2024-05-28,4,221.48
1553,4691,1447,2024-03-16,3,154.29
1747,1844,493,2024-05-05,5,448.1
6537,4608,947,2024-05-21,9,405.99
6255,7319,647,2024-04-25,6,410.64
10248,3494,987,2024-03-25,10,824.6
1582,2243,1713,2024-01-21,6,375.72
4282,7049,1083,2024-01-14,4,345.08
8693,6138,1045,2024-06-05,5,381.45
2007,8883,386,2024-06-15,5,241.7
11332,4505,261,2024-03-23,10,908.4
17938,5910,1186,2024-04-02,8,340.24
15584,4942,1776,2024-04-20,8,390.88
17358,8967,1111,2024-02-13,9,297.18
11101,2491,617,2024-03-24,5,345.45
10475,5126,1977,2024-01-03,3,132.12
11258,2648,676,2024-01-12,6,597.6
4137,9740,112,2024-04-12,7,573.65
12008,3292,157,2024-06-17,4,142.4
3866,7372,671,2024-03-30,7,236.95
6651,8225,1223,2024-01-25,3,124.23
899,5366,1430,2024-02-09,6,79.32
4943,5806,386,2024-05-31,10,483.4
11450,5176,1122,2024-06-18,1,98.02
1772,7460,887,2024-01-14,2,190.42
10291,9298,1774,2024-03-27,5,218.7
8852,7382,1587,2024-05-30,2,86.68
3982,9336,1614,2024-01-20,4,313.88
8849,4533,1785,2024-05-04,7,543.27
18655,4628,1736,2024-01-29,5,324.8
14278,3333,1999,2024-06-15,1,51.35
10168,5319,779,2024-04-12,5,483.2
1745,1566,1167,2024-03-30,6,239.1
8531,3936,1903,2024-03-22,9,255.51
14471,6607,26,2024-06-20,1,90.04
10312,2180,997,2024-01-19,6,242.46
1734,5022,1561,2024-05-02,5,393.85
10304,7621,1252,2024-05-20,5,422.35
10323,6119,1105,2024-03-20,9,714.69
3074,326,802,2024-02-09,6,597.84
19593,4321,1382,2024-04-16,4,169.44
13339,8093,600,2024-04-08,9,164.07
14720,7236,1766,2024-03-14,9,755.01
14680,7878,844,2024-03-08,8,469.12
5445,9334,1638,2024-04-10,6,419.28
1858,8862,165,2024-01-13,9,672.48
2371,9653,743,2024-05-30,1,64.25
5981,2437,493,2024-02-24,1,89.62
7697,6873,162,2024-01-20,5,50.35
14127,418,1958,2024-01-10,3,218.25
7463,2987,516,2024-01-16,2,170.74
10680,4574,1073,2024-04-27,2,31.9
777,5847,965,2024-04-20,7,583.52
